id;q007;tag1;tag2;tag3
6529;As cadeiras nos balcÃes de atendimento sejam mais espaÃosas;sugestao;infraestrutura;conforto
6517;O atendimento Ã rapidobe na hora marcada.;elogio;atendimento;agilidade
6512;Ampliar o nÃmero de atendentes negros/as;sugestao;atendimento;satisfacao
6504;Ambiente climatizado e confortÃvel ;elogio;infraestrutura;conforto
6496;Perfeito toda estrutura e organização do site para agendamento;elogio;agendamento;organizacao
6495;Muitas, comeÃando pela falta de organizaÃÃo, falarÃ de comunicaÃÃo, falta de respeito e empatia. Muito triste, chega em um ÃrgÃo onde pagamos taxa de serviÃo, que por sua vez nÃo Ã barato, e ser tratado pior que cachorro, onde a espera Ã longa, e no final vocÃ ouve âsem sistemaâ. ;reclamacao;atendimento;taxas cobradas
6492;Demorou muito de atender, levei uns 40 minutos para ser atendida, pois a demanda era grande naquele dia.;reclamacao;atendimento;agilidade
6489;Treinamento para um atendimento melhor;sugestao;atendimento;cordialidade
6489;Treinar melhor as pessoas qir ficam organizando a fila. NÃo Ã apropriado um vigilante terceirizado ficar atendendo na fila de recepÃÃo.  ;sugestao;atendimento;cordialidade
6486;Demora para o atendimento, espera de 20 minutos. ;reclamacao;atendimento;agilidade
6486;nao ve um bebedouro pra beber agua ;reclamacao;atendimento;bebedouro
6481;Demora no atendimento mesmo com hora marcada ;reclamacao;atendimento;agilidade
6480;A infraestrutura do local precisa não é adequada;reclamacao;infraestrutura;satisfacao
6480;demora mais de 4hrs para tirar uma foto;reclamacao;atendimento;agilidade
6480;ter uma rapidez maior no sistemas mais simples por exemplo onde tira a foto para o documento;sugestao;atendimento;agilidade
6478;Muita demora para ser atendido, esperei por 1h22 para ser atendido no SEPREV.;reclamacao;atendimento;agilidade
6477;O Sac Bela Vista estava bem organizado, o atendimento foi rÃpido e eficaz, a sala de espera estava climatizada e com cadeiras em bom estado! AlÃm disso, os funcionÃrios foram muito gentis e solÃcitos.;elogio;infraestrutura;climatizacao
6477;Demora enorme na fila do atendimento, mais de 1 hora esperando um atendimento com hora marcada ;reclamacao;atendimento;agilidade
6474;Ampliar esse tipo de avaliação para população que se utiliza do Sistema do Governo e, também para outras pessoas conhecerem, mesmo sem sua utilização;sugestao;atendimento;satisfacao
6472;Senhor que me atendeu muito gentil, me sentir bem e confortável.;elogio;infraestrutura;conforto
6472;Acho que os funcionÃrios da recepÃÃo deveriam ter um treinamento para tratar as pessoas com respeito, sei que tem pessoas que sÃo mal educadas isso nÃo que dizer que todos sÃo assim e nem por isso temos que ser tratados com arrogÃ¢ncia pelos funcionÃrios que estÃo ali para ajudar agente no atendimento. ;sugestao;atendimento;cordialidade
6471;A atendente da mesa 1 do balcÃo de Rg, muito mal humorada!;reclamacao;atendimento;cordialidade
6468;atendimentp rapido gostei;elogio;atendimento;agilidade
6464;A demora em atender, mesmo tendo sido com horário marcado e mesmo havendo poucos usuários no local.;reclamacao;atendimento;agilidade
6464;Melhorar o tempo de espera na linha;sugestao;atendimento;agilidade
6459;Nas duas vezes que fui para realizar o serviÃo, o sistema tinha caido. Ocasionando demora no atendimento.;reclamacao;atendimento;agilidade
6455;Banheiro e Ãgua no local ;sugestao;infraestrutura;banheiro
6450;Ambiente climatizado e bom atendimento.;elogio;infraestrutura;climatizacao
6450;acesso a carta de encamenhamento pelo app;sugestao;atendimento;aplicativo
6449;Demora na resposta de um simples email;reclamacao;atendimento;agilidade
6446;Foi gerado um laudo errado onde efetuei o pagamento e o processo do reembolso estÃ demorando mais do que os prazos previamente informados. 8 dias uteisâ 20 dias uteis âe agora 2 meses. Algo que poderia ser resolvido de forma breve ;reclamacao;atendimento;agilidade
6445;Demora para ser atendido ;reclamacao;atendimento;agilidade
6445;Muito demora pra atender nao existe hora marcada;reclamacao;atendimento;agilidade
6444;Melhoria no atendimento antes de subir a escada (  colocar cadeiras para os usuários não ficarem expostos no meio da rua);sugestao;infraestrutura;conforto
6441;Acho que o atendimento tem que ser.realmente pelo horario marcado. Tinha muita aglomeraçao e demorou bastante.;reclamacao;atendimento;agilidade
6437;Presteza e agilidade no atendimento, bom fluxo de informações e clareza nas tratativas.;elogio;atendimento;agilidade
6433;  EU NEM SEI O NOME DO  RAPAZ QUE ME ATENDEU  MAIAS  ELE ESTAVA MAIS INTERESADO NO  SHOW DA VIRADA  POIS A CONVERSA ESTAVA ROLANDO SOLTO LA E FORA A DEMORA  O QUANTO PARA SOLICITAR A CLINICA MEDICA  LEVEI MENOS DE 15  JA PARA TIRA FOTO  LEVEI  2:43 E O ATENDENTE AINDA COMA A CARA MAU HUMORADA PARA O ATENDIMENTO MAIS RINSO QUE SO PARA AS COLEGAS FALANDO DA FESTA  NA ORLA NAO ENTENDI NADA  ACHO QUE A CORDIALIDADE E FUNDAMENTAL ( NAO E PAPARICAR,MAIS SIM RESPEITAR );reclamacao;atendimento;agilidade
6430;DIFICULDADE DE AGENDAMENTO PELO APLICATIVO;reclamacao;agendamento;aplicativo
6428;"limitaÃÃo de atendimentos e eventuais demoras; a depender do tipo de serviÃo procurado";reclamacao;atendimento;agilidade
6424;Mesmo agendado, o atendimento demora.;reclamacao;agendamento;agilidade
6424;Atender pontualmente. ;sugestao;agendamento;pontualidade
6420;Atendimento Pontual na medida do possível, atendentes da recepção do SAC simpáticos e explicam bem os procedimentos.;elogio;atendimento;pontualidade
6418;Elogiar a limpeza do posto e o banheiro feminino perfeito uma boa limpeza. Parabéns aos meninos (as) da limpeza;elogio;infraestrutura;limpeza
6414;adorei o atendimento muito rapido;elogio;atendimento;agilidade
6412;A Equipe que prestou  atendimento a mim foi muito eficiente, e bastante simpática. Super organizado o ambiente, bem como a agilidade nos horários agendados.;elogio;atendimento;agilidade
6412;Sugiro mais eficiência nas informações do aplicativo, a exemplo a questão de saber se o meu documento já estaria pronto, infelizmente não consegui pelo aplicativo nem pelo site. Mas como já tinha passado do prazo que a equipe da unidade colocou no comprovante eu fui buscar, e que bom que já estava pronto.;sugestao;atendimento;aplicativo
6409;Sugiro que a equipe da recepção faça treinamento em como melhorar o atendimento. ;sugestao;atendimento;cordialidade
6408;manutenÃÃo na TV do primeiro andar.;sugestao;infraestrutura;conforto
6404;Demora na entrega da documentação ;reclamacao;atendimento;agilidade
6398;Muito bem atendido, gostei do posto onde fui atendida, lugar confortável. Excelente ;elogio;infraestrutura;conforto
6396;Fiz agendamento pea internet, paguei o audo conforme orientao, compareci ao Sac na data agendada, recebi outra guia com cdiho de barras referente ao mesmp pagamento que ja havia feito, com vencimento para data posterior, fiz pagamento da mesma taxa em dupicidade, isso gera transtorno, deveria organizar essa sistemtica, a fim de evitar esse. Pagamento dupo;reclamacao;atendimento;taxas cobradas
6394;funcionarios do detran dificultam o atendimento, sÃo grossos . ;reclamacao;atendimento;cordialidade
6389;A demora;reclamacao;atendimento;agilidade
6389;a demora;reclamacao;atendimento;agilidade
6385;AMBIENTE LIMPO E CLIMATIZADO;elogio;infraestrutura;climatizacao
6385;ParabÃns pela eficiÃªncia de atendimento. Conforto e agilidade ;elogio;infraestrutura;conforto
6381;Parabéns, limpeza, localização - facilidade com o Metrô;elogio;infraestrutura;limpeza
6380;Treinamento, melhoria contÃ­nua e avaliaÃÃo individual do atendimento dos profissionais de atendimento;sugestao;atendimento;cordialidade
6378;Agilidade no atendimento presencial;elogio;atendimento;agilidade
6368;Sugiro mais treinamento ao profissional ao tirar a foto ;sugestao;atendimento;cordialidade
6364;Local muito barulho e desorganizaÃÃo do povo;reclamacao;atendimento;organizacao
6361;PÃssimo atendimento via telefone. Demora absurda, ruÃ­do o que impossibilita a funcionÃria escutar.;reclamacao;atendimento;agilidade
6358;Poderia ter segurança no elevador que dá acesso da estação do metrô para o SAC. ;reclamacao;infraestrutura;conforto
6356;O atendimento foi bom e o local muito confortÃvel, super organizado????????;elogio;infraestrutura;conforto
6355;Bom Atendimento climatizaÃÃo boa;elogio;infraestrutura;climatizacao
6355;Avisos no aplicativo na hora do agendamento quando algum tipo de serviÃo nÃo estÃ fazendo em um Sac quando a cidade tem mais de um. ;sugestao;atendimento;aplicativo
6355;O boleto para retirar a segunda via tinha que gerar na hora e não pelo aplicativo;sugestao;atendimento;aplicativo
6353;Gosta da pontualidade  e cordialidade  no atendimento ;elogio;atendimento;cordialidade
6352;Organizar melhor o horário do atendimento. ;sugestao;atendimento;organizacao
6346;"A ATUALISAÇÃO COSTANTE DE FERRAMENTAS E BOA DIDATICA NO APLICATIVO;  VISANDO O  PÚBLICO DE POUCOS CONHECIMENTOS.";sugestao;atendimento;aplicativo
6344;"melhorar o sitema. Muito fraco, trava muito e a gente perde um tempo grande  por causa disso. SÃ coloquei ""satisfeito"" por causa da atendente. ";sugestao;atendimento;cordialidade
6343;Colocar bebedouro.;sugestao;infraestrutura;bebedouro
6343;Treinamento para os colaboradores que nÃo trabalho com senso de humanizaÃÃo.;sugestao;atendimento;cordialidade
6340;Fazer um banheiro interno Ã basico!;sugestao;infraestrutura;banheiro
6338;agilidade parabÃns ;elogio;atendimento;agilidade
6338;Ter o cuidado de que as clÃ­nicas cumpram seu papel jÃ que Ã um assunto de seguranÃa no trÃ¢nsito.;sugestao;infraestrutura;seguranca
6338;treinamento para receberem com simpatia. tem vezes q estao com cara amarrada . ;sugestao;atendimento;cordialidade
6337;A infraestrutura do prédio do SAC em Jequié é muito boa.;elogio;infraestrutura;satisfacao
6332;Alguns serviÃos demoram muito ;reclamacao;atendimento;agilidade
6328;Que aumente mais o atendimento presencial, porque nem todas as pessoas tÃm facilidade em manusear aplicativo;sugestao;atendimento;aplicativo
6327;Avisos de alerta no app de agendamento, chegada de documentos;sugestao;atendimento;aplicativo
6321;a demora para chama as senhas;reclamacao;atendimento;agilidade
6321;Tive confito de informao entre os SAC deste e outra cidade, treina-os a esse respeito, como tambm treinamento para agiizar o atendimento;sugestao;atendimento;cordialidade
6318;a demora para entrega do documento, sei que pode não ser problema do sac, mas deveria ter mas agilidade na entrega ;reclamacao;atendimento;agilidade
6315;Hoje em. Dia com. Hora marcada e climatizaÃÃo disponibilidade estou bem agradecido por esta  acontecendo isso ;elogio;infraestrutura;climatizacao
6308;Atendimento satisfatÃ³rio. ServiÃos feitos com agilidade;elogio;atendimento;agilidade
6308;Imprimir uma senha de cada vez para que nÃo fique espaÃado e demore mais de terminar os atendimentos ;sugestao;atendimento;agilidade
6307;Averiguar esse sistema que cai com muuuuita frequÃncia. Reavaliar certos funcionÃrios e rever a questÃo do banheiro e bebedouro que nÃo tem no local temos que esperar a abertura do shopping para usar os mesmos;sugestao;infraestrutura;bebedouro
6305;Fiquei  satisfeita com a presteza das informaÃÃµes  e  agilidade  no  atendimento. ;elogio;atendimento;agilidade
6298;Atendimento excelente. Cordialidade e empenho dos colaboradores ;elogio;atendimento;cordialidade
6297;Melhor o aplicativo do sac digital por categoria. Tipo: Detran, documentos pessoa física, e etc;sugestao;atendimento;aplicativo
6296;Muito bom o atendimento e praticamente instantâneo;elogio;atendimento;praticidade
6291;ATENDIMENTO CORDIAL , EFICAZ, EFICIENTE, PONTUAL.;elogio;atendimento;cordialidade
6290;Por conta do atraso de mais de uma semana para entrega da minha carteira de identidade no consegui comprar meu ado e o processo tem quase um ms de demora.;reclamacao;atendimento;agilidade
6290;Valor da taxa de renovação R$.308,00 surreal para realidade de algumas pessoas que precisam para trabalhar  ;reclamacao;atendimento;taxas cobradas
6290;Renovação ser uma taxa de 1% salário mínimos.;sugestao;atendimento;taxas cobradas
6288;ServiÃo agil;elogio;atendimento;agilidade
6287;Melhorar a situaÃÃo dos banheiros;sugestao;infraestrutura;banheiro
6286;EficiÃncia e agilidade tanto no agendamento quanto atendimento ;elogio;atendimento;agilidade
6286;Itoque eletronico de atendimento rÃpido e cafezinho agua e tv pra quem aguarda no atendimento ;sugestao;infraestrutura;conforto
6282;Infraestrutura bacana e com acessibilidade ;elogio;infraestrutura;satisfacao
6282;Demorou muito para ser atendida presencial.;reclamacao;atendimento;agilidade
6281;Parabéns pela qualidade do serviço, agilidade, organização em suma, bom atendimento.;elogio;atendimento;agilidade
6279;HorrÃ­vel a tentativa de agendar pelo 088, demora muito e sempre cai a ligaÃÃo. Nosite eu desisti apÃs inÃmeras tentativas frustardas.;reclamacao;agendamento;agilidade
6278;Gostei do antendimento super rapido e o atendente super atencioso e comunicativo.;elogio;atendimento;agilidade
6275;Muito bom online. Infraestrutura muito boa;elogio;infraestrutura;satisfacao
6274;O valor da taxa Ã elevado.;reclamacao;atendimento;taxas cobradas
6274;Devia ter isenÃÃo da taxa para emitir outro RG, pois as pessoas de baixa renda, nÃo vÃo conseguir ter acesso ao documento, assim ficaram restritas de um serviÃo pÃblico, devido a renda familiar insuficiente.;sugestao;atendimento;taxas cobradas
6271;Muita demora por sÃ ter eu na espera ;reclamacao;atendimento;agilidade
6271;Só estas quedas de sistema que demora de mais para ser resolvidas.;reclamacao;atendimento;agilidade
6266;Deveria ter almenos um bebedouro tendo em vista que muitas vezes o tempo de espera Ã muito longo;reclamacao;atendimento;bebedouro
6266;InstalaÃÃo de um bebedouro;sugestao;infraestrutura;bebedouro
6265;O sistema nÃo deve ter funcionado no tempo que passei pois demoraram de me atender e depois chamaram fora do sitema;reclamacao;atendimento;agilidade
6265;Passar um zap ou email quando a CNH estiver pronta/  A clinica que fiz o exame oftÃlmico nÃo dispunha de cadeira para sentar no aparelho do exame Fiz em pÃ  ;sugestao;infraestrutura;conforto
6259;RESERVAR NA ENTRADA ALGUMAS CADEIRAS PARA ACOMODAÃÃO DO PÃBLICO.;sugestao;infraestrutura;conforto
6256;A atendente foi indiscreta, falando muito alto.;reclamacao;atendimento;cordialidade
6256;Instruir atendentes Ã  falarem com educaÃÃo.;sugestao;atendimento;cordialidade
6252;Gostei principalmente da agilidade do atendimento e da  educaÃÃo dos funcionÃrios do sac.;elogio;atendimento;agilidade
6248;Rapidez do atendimento e cordialidade dos funcionÃrios ;elogio;atendimento;cordialidade
6248;Melhorar a estrutura fÃ­sica que jÃ estÃ defasada ;reclamacao;infraestrutura;satisfacao
